ID,Frame Name,Cycle Time [ms],Launch Type,Launch Parameter,Signal Byte No.,Signal Bit No.,Signal Name,Signal Function,Signal Length [Bit],Signal Default, Signal Not Available,Byteorder,is signed,ADD,Name / Phys. Range,Function / Increment Unit,Value,frame.,signal.
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,1,0,DrvFcn2FrmADDSigGrpChks,,8,0, ,m,u,s,0..255,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,0,DrvCtrlAvailabilityMainFrmADD,ADSCtrlAvailabilityMain,1,0, ,m,u,s,0..1,,"0: NotAvailable, 1: Available",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,0,DrvCtrlAvailabilityMainFrmADD,ADSCtrlAvailabilityMain,1,0, ,m,u,s,0..1,,"0: NotAvailable, 1: Available",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,1,DrvReqTypeMainFrmADD,ADSReqTypeMain,1,0, ,m,u,s,0..1,,"0: ADC_Comfort, 1: ADC_Emergency",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,1,DrvReqTypeMainFrmADD,ADSReqTypeMain,1,0, ,m,u,s,0..1,,"0: ADC_Comfort, 1: ADC_Emergency",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,2,DrvReqModeMainFrmADD,ADSReqModeMain,2,0, ,m,u,s,0..3,,"0: ADC_None, 1: ADC_L12, 2: ADC_L3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,2,DrvReqModeMainFrmADD,ADSReqModeMain,2,0, ,m,u,s,0..3,,"0: ADC_None, 1: ADC_L12, 2: ADC_L3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,2,DrvReqModeMainFrmADD,ADSReqModeMain,2,0, ,m,u,s,0..3,,"0: ADC_None, 1: ADC_L12, 2: ADC_L3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,15,0,DrvSteerWhlTqLimFrmADD,Steering Wheel Torque limit,11,0.00, ,m,u,s,-10.24..10.23,0.01  Nm,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,2,4,DrvFcn2FrmADDSigGrpCntr,,4,0, ,m,u,s,0..15,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,17,6,DrvPinStrAglReqStsFrmADD,Pinion steering angle request STATE for driving functions,2,0, ,m,u,s,0..3,,"0: NoRequest, 1: Ready, 2: Active, 3: Failure",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,17,6,DrvPinStrAglReqStsFrmADD,Pinion steering angle request STATE for driving functions,2,0, ,m,u,s,0..3,,"0: NoRequest, 1: Ready, 2: Active, 3: Failure",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,17,6,DrvPinStrAglReqStsFrmADD,Pinion steering angle request STATE for driving functions,2,0, ,m,u,s,0..3,,"0: NoRequest, 1: Ready, 2: Active, 3: Failure",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,17,6,DrvPinStrAglReqStsFrmADD,Pinion steering angle request STATE for driving functions,2,0, ,m,u,s,0..3,,"0: NoRequest, 1: Ready, 2: Active, 3: Failure",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,18,0,ADSVibActvFrmADD,Steering wheel vibration request,1,0, ,m,u,s,0..1,,"0: inactive, 1: active",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,18,0,ADSVibActvFrmADD,Steering wheel vibration request,1,0, ,m,u,s,0..1,,"0: inactive, 1: active",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,18,1,DrvPrecsReqFrmADD,Precision request for torque,7,0.0, ,m,u,s,0..126,%,127: invalid,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,21,0,DrvFcn3FrmADDSigGrpChks,,8,0, ,m,u,s,0..255,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,3,0,DrvSecureReqMainFrmADD,ADSSecureReqMain,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: Request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,3,0,DrvSecureReqMainFrmADD,ADSSecureReqMain,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: Request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,22,4,DrvFcn3FrmADDSigGrpCntr,,4,0, ,m,u,s,0..15,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,0,ADSABALvlFrmADD,ABA level to the ESP HBA.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,0,ADSABALvlFrmADD,ABA level to the ESP HBA.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,0,ADSABALvlFrmADD,ABA level to the ESP HBA.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,0,ADSABALvlFrmADD,ABA level to the ESP HBA.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,3,ADSABAReqFrmADD,Request of the ABA support from ESP.,1,0, ,m,u,s,0..1,,"0: no_demand, 1: demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,3,ADSABAReqFrmADD,Request of the ABA support from ESP.,1,0, ,m,u,s,0..1,,"0: no_demand, 1: demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,3,1,DrvAxTarUpperComfBandMainFrmADD,ADSAxTarUpperComfBandMain,7,0.00, ,m,u,s,0..1.27,0.01  mps2,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,4,ADSABPReqFrmADD,Request of the Prefill to ESP.,1,0, ,m,u,s,0..1,,"0: no_demand, 1: demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,4,ADSABPReqFrmADD,Request of the Prefill to ESP.,1,0, ,m,u,s,0..1,,"0: no_demand, 1: demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,5,ADSAEBReqFrmADD,Request of the deceleration control.,3,0, ,m,u,s,0..7,,"0: No_demand, 1: AEB, 2: EBA, 3: PMAEB",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,5,ADSAEBReqFrmADD,Request of the deceleration control.,3,0, ,m,u,s,0..7,,"0: No_demand, 1: AEB, 2: EBA, 3: PMAEB",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,5,ADSAEBReqFrmADD,Request of the deceleration control.,3,0, ,m,u,s,0..7,,"0: No_demand, 1: AEB, 2: EBA, 3: PMAEB",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,23,5,ADSAEBReqFrmADD,Request of the deceleration control.,3,0, ,m,u,s,0..7,,"0: No_demand, 1: AEB, 2: EBA, 3: PMAEB",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,24,0,ADSAEBTarDecelFrmADD,Target deceleration value from AEB EBA AEB VRU,10,0.00000, ,m,u,s,-16..15.9688,0.03125  mps2,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,2,ADSAWBAESLvlFrmADD,Different level request of the brake jerk.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3, 4: level_4",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,2,ADSAWBAESLvlFrmADD,Different level request of the brake jerk.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3, 4: level_4",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,2,ADSAWBAESLvlFrmADD,Different level request of the brake jerk.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3, 4: level_4",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,2,ADSAWBAESLvlFrmADD,Different level request of the brake jerk.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3, 4: level_4",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,2,ADSAWBAESLvlFrmADD,Different level request of the brake jerk.,3,0, ,m,u,s,0..7,,"0: NoRequest, 1: level_1, 2: level_2, 3: level_3, 4: level_4",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,5,ADSAWBAESReqFrmADD,Request of the brake jerk warning to ESP.,2,0, ,m,u,s,0..3,,"0: no_demand, 1: AWB_demand, 2: AES_demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,5,ADSAWBAESReqFrmADD,Request of the brake jerk warning to ESP.,2,0, ,m,u,s,0..3,,"0: no_demand, 1: AWB_demand, 2: AES_demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,25,5,ADSAWBAESReqFrmADD,Request of the brake jerk warning to ESP.,2,0, ,m,u,s,0..3,,"0: no_demand, 1: AWB_demand, 2: AES_demand",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,27,0,DrvFcn4FrmADDSigGrpChks,,8,0, ,m,u,s,0..255,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,0,ADSMAIAccrPerReqVldFrmADD,MAI ¼ÓËÙ¿ØÖÆÓÐÐ§ÐÔ,1,0.0, ,m,u,s,0..1,,"0: invalid, 1: valid",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,0,ADSMAIAccrPerReqVldFrmADD,MAI ¼ÓËÙ¿ØÖÆÓÐÐ§ÐÔ,1,0.0, ,m,u,s,0..1,,"0: invalid, 1: valid",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,1,ADSMAIReqFrmADD,MAIµÄÒÖÖÆÇëÇó±êÖ¾Î»,1,0.0, ,m,u,s,0..1,,"0: no_request, 1: request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,1,ADSMAIReqFrmADD,MAIµÄÒÖÖÆÇëÇó±êÖ¾Î»,1,0.0, ,m,u,s,0..1,,"0: no_request, 1: request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,2,ADSMAIReqVldFrmADD,,1,0, ,m,u,s,0..1,,"0: invalid, 1: valid",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,2,ADSMAIReqVldFrmADD,,1,0, ,m,u,s,0..1,,"0: invalid, 1: valid",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,28,4,DrvFcn4FrmADDSigGrpCntr,,4,0, ,m,u,s,0..15,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,29,0,ADSMAIAccrPerReqFrmADD,MAI ¼ÓËÙ¿ØÖÆ°Ù·Ö±È,8,0.0, ,m,u,s,0..255,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,4,0,DrvAxTarEnaMainFrmADD,ADSAxTarEnaMain,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: Request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,4,0,DrvAxTarEnaMainFrmADD,ADSAxTarEnaMain,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: Request",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,4,1,DrvAxTarLowerComfBandMainFrmADD,ADSAxTarLowerComfBandMain,7,0.00, ,m,u,s,0..1.27,0.01  mps2,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,0,DrvUseUpperComfBandMainFrmADD,ADSUseUpperComfBandMain,1,0, ,m,u,s,0..1,,"0: False, 1: True",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,0,DrvUseUpperComfBandMainFrmADD,ADSUseUpperComfBandMain,1,0, ,m,u,s,0..1,,"0: False, 1: True",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,1,DrvShutdownModeMainFrmADD,ADSShutdownModeMain,2,0, ,m,u,s,0..3,,"0: ADC_SoftOff, 1: ADC_FastOff, 2: ADC_ImmediateOff",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,1,DrvShutdownModeMainFrmADD,ADSShutdownModeMain,2,0, ,m,u,s,0..3,,"0: ADC_SoftOff, 1: ADC_FastOff, 2: ADC_ImmediateOff",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,1,DrvShutdownModeMainFrmADD,ADSShutdownModeMain,2,0, ,m,u,s,0..3,,"0: ADC_SoftOff, 1: ADC_FastOff, 2: ADC_ImmediateOff",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,3,DrvDriveAwayReqMainFrmADD,Autonomous Driving system Drive Off Request,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: DriveOffrequest",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,5,3,DrvDriveAwayReqMainFrmADD,Autonomous Driving system Drive Off Request,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: DriveOffrequest",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,6,0,DrvBrakePreferredMainFrmADD,ADSBrakePreferredMain,1,0, ,m,u,s,0..1,,"0: False, 1: True",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,6,0,DrvBrakePreferredMainFrmADD,ADSBrakePreferredMain,1,0, ,m,u,s,0..1,,"0: False, 1: True",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,6,1,DrvdAxTarLowerLimitMainFrmADD,ADSdAxTarLowerLimitMain,7,0.0, ,m,u,s,0..12.7,0.1  mps3,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,7,0,DrvAxTarReqMainFrmADD,ADSAxTarReqMain,15,0.000, ,m,u,s,-20.48..12.287,0.001  mps2,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,8,7,DrvVehStopReqMainFrmADD,Autonomous Driving system Standstill Request,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: standstillrequest",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,8,7,DrvVehStopReqMainFrmADD,Autonomous Driving system Standstill Request,1,0, ,m,u,s,0..1,,"0: NoRequest, 1: standstillrequest",,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,9,1,DrvdAxTarUpperLimitMainFrmADD,ADSdAxTarUpperLimitMain,7,0.0, ,m,u,s,0..12.7,0.1  mps3,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,11,0,DrvSteerWhlReqFrmADDSigGrpChks,,8,0, ,m,u,s,0..255,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,12,4,DrvSteerWhlReqFrmADDSigGrpCntr,,4,0, ,m,u,s,0..15,,,,
 B1h,ADD_ChassisCANFD_0xB1,10,cyclic,0,13,1,DrvPinStrAglReqValFrmADD,Pinion steering angle request for driving functions,15,0.00, ,m,u,s,-819.2..819.15,0.05  deg,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,1,0,WhlStsSigGrpChks,,8,0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,0,WhlSpdFrntLeVld,Status of wheel speed front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,0,WhlSpdFrntLeVld,Status of wheel speed front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,1,WhlSpdFrntRiVld,Status of wheel speed front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,1,WhlSpdFrntRiVld,Status of wheel speed front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,4,WhlSpdEdgeFrntLeVld,Qualifier for wheel speed Edges front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,4,WhlSpdEdgeFrntLeVld,Qualifier for wheel speed Edges front left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,5,WhlDirFrntRiVld,Qualifier for wheel moving direction front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,5,WhlDirFrntRiVld,Qualifier for wheel moving direction front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,6,WhlDirFrntRi,Wheel moving direction front right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,6,WhlDirFrntRi,Wheel moving direction front right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,6,WhlDirFrntRi,Wheel moving direction front right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,13,6,WhlDirFrntRi,Wheel moving direction front right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,14,0,WhlSpdEdgeFrntLe,Wheel speed Edges front left,8,0.0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,2,WhlSpdReLeVld,Status of wheel speed rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,2,WhlSpdReLeVld,Status of wheel speed rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,0,WhlSpdEdgeFrntRiVld,Qualifier for wheel speed Edges front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,0,WhlSpdEdgeFrntRiVld,Qualifier for wheel speed Edges front right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,1,WhlDirReLeVld,Qualifier for wheel moving direction rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,1,WhlDirReLeVld,Qualifier for wheel moving direction rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,2,WhlDirReLe,Wheel moving direction rear left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,2,WhlDirReLe,Wheel moving direction rear left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,2,WhlDirReLe,Wheel moving direction rear left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,2,WhlDirReLe,Wheel moving direction rear left,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,4,WhlSpdEdgeReLeVld,Qualifier for wheel speed Edges rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,4,WhlSpdEdgeReLeVld,Qualifier for wheel speed Edges rear left,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,5,WhlDirReRiVld,Qualifier for wheel moving direction rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,5,WhlDirReRiVld,Qualifier for wheel moving direction rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,6,WhlDirReRi,Wheel moving direction rear right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,6,WhlDirReRi,Wheel moving direction rear right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,6,WhlDirReRi,Wheel moving direction rear right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,15,6,WhlDirReRi,Wheel moving direction rear right,2,0, ,m,u,r,0..3,,"0: Undefined, 1: Standstill, 2: Forward, 3: Backward",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,3,WhlSpdReRiVld,Status of wheel speed rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,3,WhlSpdReRiVld,Status of wheel speed rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,16,0,WhlSpdEdgeFrntRi,Wheel speed Edges front right,8,0.0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,17,0,WhlSpdEdgeReLe,Wheel speed Edges rear left,8,0.0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,2,4,WhlStsSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,18,0,WhlSpdEdgeReRiVld,Qualifier for wheel speed Edges rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,18,0,WhlSpdEdgeReRiVld,Qualifier for wheel speed Edges rear right,1,0, ,m,u,r,0..1,,"0: Invalid, 1: Valid",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,19,0,WhlSpdEdgeReRi,Wheel speed Edges rear right,8,0.0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,20,0,WhlDstTiStampFrntLe,Wheel distance time stamp for front left,16,0.0, ,m,u,r,0..65535,ms,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,22,0,WhlDstTiStampFrntRi,Wheel distance time stamp for front right,16,0.0, ,m,u,r,0..65535,ms,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,3,0,WhlSpdFrntLe,Wheel speed front left,16,0.00000, ,m,u,r,0..360,0.05625  kph,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,24,0,WhlDstTiStampReLe,Wheel distance time stamp for rear left,16,0.0, ,m,u,r,0..65535,ms,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,26,0,WhlDstTiStampReRi,Wheel distance time stamp for rear left,16,0.0, ,m,u,r,0..65535,ms,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,28,0,AdcFcnSigGrpChks,,8,0, ,m,u,r,0..255,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,0,BCSActrActvForADC,BCS actuator active for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_Active_L12, 2: ADC_Active_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,0,BCSActrActvForADC,BCS actuator active for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_Active_L12, 2: ADC_Active_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,0,BCSActrActvForADC,BCS actuator active for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_Active_L12, 2: ADC_Active_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,2,BCSActrRampOffStsForADC,BCS actuator ramp off status for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_SuspendByOtherBrake, 2: ADC_SuspendByDriverPropulsion, 3: ADC_RampOffByDriverBrake",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,2,BCSActrRampOffStsForADC,BCS actuator ramp off status for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_SuspendByOtherBrake, 2: ADC_SuspendByDriverPropulsion, 3: ADC_RampOffByDriverBrake",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,2,BCSActrRampOffStsForADC,BCS actuator ramp off status for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_SuspendByOtherBrake, 2: ADC_SuspendByDriverPropulsion, 3: ADC_RampOffByDriverBrake",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,2,BCSActrRampOffStsForADC,BCS actuator ramp off status for ADC,2,0, ,m,u,r,0..3,,"0: ADC_Normal, 1: ADC_SuspendByOtherBrake, 2: ADC_SuspendByDriverPropulsion, 3: ADC_RampOffByDriverBrake",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,29,4,AdcFcnSigGrpCntr,,4,0, ,m,u,r,0..15,,,,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
 B3h,BCS_ChassisCANFD_0xB3,10,cyclic,0,30,0,BCSActrAvlStsForADC,BCS actuator available status for ADC,3,0, ,m,u,r,0..7,,"0: ADC_NotAvailable_L123, 1: ADC_NotAvailableBySituation_L123, 2: ADC_AvailableL12_NotAvailableL3, 3: ADC_AvailableL12_NotAvailableBySituationL3, 4: ADC_AvailableWithFault_L3, 5: ADC_AvailableWithSituationIssue_L3, 6: ADC_Available_L123",,
